npy_path,speaker,video_id,transcript
processed_grid_data/s18_pwbb9n.npy,s18,pwbb9n,place white by b nine now
processed_grid_data/s18_pwbc1p.npy,s18,pwbc1p,place white by c one please
processed_grid_data/s18_pwbc2a.npy,s18,pwbc2a,place white by c two again
processed_grid_data/s18_pwbczs.npy,s18,pwbczs,place white by c zero soon
processed_grid_data/s18_pwbi3n.npy,s18,pwbi3n,place white by i three now
processed_grid_data/s18_pwbi4s.npy,s18,pwbi4s,place white by i four soon
processed_grid_data/s18_pwbi5p.npy,s18,pwbi5p,place white by i five please
processed_grid_data/s18_pwbi6a.npy,s18,pwbi6a,place white by i six again
processed_grid_data/s18_pwbo7n.npy,s18,pwbo7n,place white by o seven now
processed_grid_data/s18_pwbo8s.npy,s18,pwbo8s,place white by o eight soon
processed_grid_data/s18_pwbo9p.npy,s18,pwbo9p,place white by o nine please
processed_grid_data/s18_pwbpza.npy,s18,pwbpza,place white by p zero again
processed_grid_data/s18_pwbv1n.npy,s18,pwbv1n,place white by v one now
processed_grid_data/s18_pwbv2s.npy,s18,pwbv2s,place white by v two soon
processed_grid_data/s18_pwbv3p.npy,s18,pwbv3p,place white by v three please
processed_grid_data/s18_pwbv4a.npy,s18,pwbv4a,place white by v four again
processed_grid_data/s18_pwib1n.npy,s18,pwib1n,place white in b one now
processed_grid_data/s18_pwib2s.npy,s18,pwib2s,place white in b two soon
processed_grid_data/s18_pwib3p.npy,s18,pwib3p,place white in b three please
processed_grid_data/s18_pwib4a.npy,s18,pwib4a,place white in b four again
processed_grid_data/s18_pwih5n.npy,s18,pwih5n,place white in h five now
processed_grid_data/s18_pwih6s.npy,s18,pwih6s,place white in h six soon
processed_grid_data/s18_pwih7p.npy,s18,pwih7p,place white in h seven please
processed_grid_data/s18_pwih8a.npy,s18,pwih8a,place white in h eight again
processed_grid_data/s18_pwin9n.npy,s18,pwin9n,place white in n nine now
processed_grid_data/s18_pwio1p.npy,s18,pwio1p,place white in o one please
processed_grid_data/s18_pwio2a.npy,s18,pwio2a,place white in o two again
processed_grid_data/s18_pwiozs.npy,s18,pwiozs,place white in o zero soon
processed_grid_data/s18_pwiu3n.npy,s18,pwiu3n,place white in u three now
processed_grid_data/s18_pwiu4s.npy,s18,pwiu4s,place white in u four soon
processed_grid_data/s18_pwiu5p.npy,s18,pwiu5p,place white in u five please
processed_grid_data/s18_pwiu6a.npy,s18,pwiu6a,place white in u six again
processed_grid_data/s18_pwwc3n.npy,s18,pwwc3n,place white with c three now
processed_grid_data/s18_pwwc4s.npy,s18,pwwc4s,place white with c four soon
processed_grid_data/s18_pwwc5p.npy,s18,pwwc5p,place white with c five please
processed_grid_data/s18_pwwc6a.npy,s18,pwwc6a,place white with c six again
processed_grid_data/s18_pwwi7n.npy,s18,pwwi7n,place white with i seven now
processed_grid_data/s18_pwwi8s.npy,s18,pwwi8s,place white with i eight soon
processed_grid_data/s18_pwwi9p.npy,s18,pwwi9p,place white with i nine please
processed_grid_data/s18_pwwjza.npy,s18,pwwjza,place white with j zero again
processed_grid_data/s18_pwwp1n.npy,s18,pwwp1n,place white with p one now
processed_grid_data/s18_pwwp2s.npy,s18,pwwp2s,place white with p two soon
processed_grid_data/s18_pwwp3p.npy,s18,pwwp3p,place white with p three please
processed_grid_data/s18_pwwp4a.npy,s18,pwwp4a,place white with p four again
processed_grid_data/s18_pwwv5n.npy,s18,pwwv5n,place white with v five now
processed_grid_data/s18_pwwv6s.npy,s18,pwwv6s,place white with v six soon
processed_grid_data/s18_pwwv7p.npy,s18,pwwv7p,place white with v seven please
processed_grid_data/s18_pwwv8a.npy,s18,pwwv8a,place white with v eight again
processed_grid_data/s18_sbaf1n.npy,s18,sbaf1n,set blue at f one now
processed_grid_data/s18_sbaf2s.npy,s18,sbaf2s,set blue at f two soon
processed_grid_data/s18_sbaf3p.npy,s18,sbaf3p,set blue at f three please
processed_grid_data/s18_sbaf4a.npy,s18,sbaf4a,set blue at f four again
processed_grid_data/s18_sbal5n.npy,s18,sbal5n,set blue at l five now
processed_grid_data/s18_sbal6s.npy,s18,sbal6s,set blue at l six soon
processed_grid_data/s18_sbal7p.npy,s18,sbal7p,set blue at l seven please
processed_grid_data/s18_sbal8a.npy,s18,sbal8a,set blue at l eight again
processed_grid_data/s18_sbar9n.npy,s18,sbar9n,set blue at r nine now
processed_grid_data/s18_sbas1p.npy,s18,sbas1p,set blue at s one please
processed_grid_data/s18_sbas2a.npy,s18,sbas2a,set blue at s two again
processed_grid_data/s18_sbaszs.npy,s18,sbaszs,set blue at s zero soon
processed_grid_data/s18_sbaz3n.npy,s18,sbaz3n,set blue at z three now
processed_grid_data/s18_sbaz4s.npy,s18,sbaz4s,set blue at z four soon
processed_grid_data/s18_sbaz5p.npy,s18,sbaz5p,set blue at z five please
processed_grid_data/s18_sbaz6a.npy,s18,sbaz6a,set blue at z six again
processed_grid_data/s18_sbbf5n.npy,s18,sbbf5n,set blue by f five now
processed_grid_data/s18_sbbf6s.npy,s18,sbbf6s,set blue by f six soon
processed_grid_data/s18_sbbf7p.npy,s18,sbbf7p,set blue by f seven please
processed_grid_data/s18_sbbf8a.npy,s18,sbbf8a,set blue by f eight again
processed_grid_data/s18_sbbl9n.npy,s18,sbbl9n,set blue by l nine now
processed_grid_data/s18_sbbm1p.npy,s18,sbbm1p,set blue by m one please
processed_grid_data/s18_sbbm2a.npy,s18,sbbm2a,set blue by m two again
processed_grid_data/s18_sbbmzs.npy,s18,sbbmzs,set blue by m zero soon
processed_grid_data/s18_sbbs3n.npy,s18,sbbs3n,set blue by s three now
processed_grid_data/s18_sbbs4s.npy,s18,sbbs4s,set blue by s four soon
processed_grid_data/s18_sbbs5p.npy,s18,sbbs5p,set blue by s five please
processed_grid_data/s18_sbbs6a.npy,s18,sbbs6a,set blue by s six again
processed_grid_data/s18_sbbz7n.npy,s18,sbbz7n,set blue by z seven now
processed_grid_data/s18_sbbz8s.npy,s18,sbbz8s,set blue by z eight soon
processed_grid_data/s18_sbbz9p.npy,s18,sbbz9p,set blue by z nine please
processed_grid_data/s18_sbie7n.npy,s18,sbie7n,set blue in e seven now
processed_grid_data/s18_sbie8s.npy,s18,sbie8s,set blue in e eight soon
processed_grid_data/s18_sbie9p.npy,s18,sbie9p,set blue in e nine please
processed_grid_data/s18_sbifza.npy,s18,sbifza,set blue in f zero again
processed_grid_data/s18_sbil1n.npy,s18,sbil1n,set blue in l one now
processed_grid_data/s18_sbil2s.npy,s18,sbil2s,set blue in l two soon
processed_grid_data/s18_sbil3p.npy,s18,sbil3p,set blue in l three please
processed_grid_data/s18_sbil4a.npy,s18,sbil4a,set blue in l four again
processed_grid_data/s18_sbir5n.npy,s18,sbir5n,set blue in r five now
processed_grid_data/s18_sbir6s.npy,s18,sbir6s,set blue in r six soon
processed_grid_data/s18_sbir7p.npy,s18,sbir7p,set blue in r seven please
processed_grid_data/s18_sbir8a.npy,s18,sbir8a,set blue in r eight again
processed_grid_data/s18_sbiy9n.npy,s18,sbiy9n,set blue in y nine now
processed_grid_data/s18_sbiz1p.npy,s18,sbiz1p,set blue in z one please
processed_grid_data/s18_sbiz2a.npy,s18,sbiz2a,set blue in z two again
processed_grid_data/s18_sbizzs.npy,s18,sbizzs,set blue in z zero soon
processed_grid_data/s18_sbwf9n.npy,s18,sbwf9n,set blue with f nine now
processed_grid_data/s18_sbwg1p.npy,s18,sbwg1p,set blue with g one please
processed_grid_data/s18_sbwg2a.npy,s18,sbwg2a,set blue with g two again
processed_grid_data/s18_sbwgzs.npy,s18,sbwgzs,set blue with g zero soon
processed_grid_data/s18_sbwm3n.npy,s18,sbwm3n,set blue with m three now
processed_grid_data/s18_sbwm4s.npy,s18,sbwm4s,set blue with m four soon
processed_grid_data/s18_sbwm5p.npy,s18,sbwm5p,set blue with m five please
processed_grid_data/s18_sbwm6a.npy,s18,sbwm6a,set blue with m six again
processed_grid_data/s18_sbws7n.npy,s18,sbws7n,set blue with s seven now
processed_grid_data/s18_sbws8s.npy,s18,sbws8s,set blue with s eight soon
processed_grid_data/s18_sbws9p.npy,s18,sbws9p,set blue with s nine please
processed_grid_data/s18_sbwtza.npy,s18,sbwtza,set blue with t zero again
processed_grid_data/s18_sgaa5n.npy,s18,sgaa5n,set green at a five now
processed_grid_data/s18_sgaa6s.npy,s18,sgaa6s,set green at a six soon
processed_grid_data/s18_sgaa7p.npy,s18,sgaa7p,set green at a seven please
processed_grid_data/s18_sgaa8a.npy,s18,sgaa8a,set green at a eight again
processed_grid_data/s18_sgag9n.npy,s18,sgag9n,set green at g nine now
processed_grid_data/s18_sgah1p.npy,s18,sgah1p,set green at h one please
processed_grid_data/s18_sgah2a.npy,s18,sgah2a,set green at h two again
processed_grid_data/s18_sgahzs.npy,s18,sgahzs,set green at h zero soon
processed_grid_data/s18_sgan3n.npy,s18,sgan3n,set green at n three now
processed_grid_data/s18_sgan4s.npy,s18,sgan4s,set green at n four soon
processed_grid_data/s18_sgan5p.npy,s18,sgan5p,set green at n five please
processed_grid_data/s18_sgan6a.npy,s18,sgan6a,set green at n six again
processed_grid_data/s18_sgat7n.npy,s18,sgat7n,set green at t seven now
processed_grid_data/s18_sgat8s.npy,s18,sgat8s,set green at t eight soon
processed_grid_data/s18_sgat9p.npy,s18,sgat9p,set green at t nine please
processed_grid_data/s18_sgauza.npy,s18,sgauza,set green at u zero again
processed_grid_data/s18_sgba9n.npy,s18,sgba9n,set green by a nine now
processed_grid_data/s18_sgbb1p.npy,s18,sgbb1p,set green by b one please
processed_grid_data/s18_sgbb2a.npy,s18,sgbb2a,set green by b two again
processed_grid_data/s18_sgbbzs.npy,s18,sgbbzs,set green by b zero soon
processed_grid_data/s18_sgbh3n.npy,s18,sgbh3n,set green by h three now
processed_grid_data/s18_sgbh4s.npy,s18,sgbh4s,set green by h four soon
processed_grid_data/s18_sgbh5p.npy,s18,sgbh5p,set green by h five please
processed_grid_data/s18_sgbh6a.npy,s18,sgbh6a,set green by h six again
processed_grid_data/s18_sgbn7n.npy,s18,sgbn7n,set green by n seven now
processed_grid_data/s18_sgbn8s.npy,s18,sgbn8s,set green by n eight soon
processed_grid_data/s18_sgbn9p.npy,s18,sgbn9p,set green by n nine please
processed_grid_data/s18_sgboza.npy,s18,sgboza,set green by o zero again
processed_grid_data/s18_sgbu1n.npy,s18,sgbu1n,set green by u one now
processed_grid_data/s18_sgbu2s.npy,s18,sgbu2s,set green by u two soon
processed_grid_data/s18_sgbu3p.npy,s18,sgbu3p,set green by u three please
processed_grid_data/s18_sgbu4a.npy,s18,sgbu4a,set green by u four again
processed_grid_data/s18_sgia1n.npy,s18,sgia1n,set green in a one now
processed_grid_data/s18_sgia2s.npy,s18,sgia2s,set green in a two soon
processed_grid_data/s18_sgia3p.npy,s18,sgia3p,set green in a three please
processed_grid_data/s18_sgia4a.npy,s18,sgia4a,set green in a four again
processed_grid_data/s18_sgig5n.npy,s18,sgig5n,set green in g five now
processed_grid_data/s18_sgig6s.npy,s18,sgig6s,set green in g six soon
processed_grid_data/s18_sgig7p.npy,s18,sgig7p,set green in g seven please
processed_grid_data/s18_sgig8a.npy,s18,sgig8a,set green in g eight again
processed_grid_data/s18_sgim9n.npy,s18,sgim9n,set green in m nine now
processed_grid_data/s18_sgin1p.npy,s18,sgin1p,set green in n one please
processed_grid_data/s18_sgin2a.npy,s18,sgin2a,set green in n two again
processed_grid_data/s18_sginzs.npy,s18,sginzs,set green in n zero soon
processed_grid_data/s18_sgit3n.npy,s18,sgit3n,set green in t three now
processed_grid_data/s18_sgit4s.npy,s18,sgit4s,set green in t four soon
processed_grid_data/s18_sgit5p.npy,s18,sgit5p,set green in t five please
processed_grid_data/s18_sgit6a.npy,s18,sgit6a,set green in t six again
processed_grid_data/s18_sgwb3n.npy,s18,sgwb3n,set green with b three now
processed_grid_data/s18_sgwb4s.npy,s18,sgwb4s,set green with b four soon
processed_grid_data/s18_sgwb5p.npy,s18,sgwb5p,set green with b five please
processed_grid_data/s18_sgwb6a.npy,s18,sgwb6a,set green with b six again
processed_grid_data/s18_sgwh7n.npy,s18,sgwh7n,set green with h seven now
processed_grid_data/s18_sgwh8s.npy,s18,sgwh8s,set green with h eight soon
processed_grid_data/s18_sgwh9p.npy,s18,sgwh9p,set green with h nine please
processed_grid_data/s18_sgwiza.npy,s18,sgwiza,set green with i zero again
processed_grid_data/s18_sgwo1n.npy,s18,sgwo1n,set green with o one now
processed_grid_data/s18_sgwo2s.npy,s18,sgwo2s,set green with o two soon
processed_grid_data/s18_sgwo3p.npy,s18,sgwo3p,set green with o three please
processed_grid_data/s18_sgwo4a.npy,s18,sgwo4a,set green with o four again
processed_grid_data/s18_sgwu5n.npy,s18,sgwu5n,set green with u five now
processed_grid_data/s18_sgwu6s.npy,s18,sgwu6s,set green with u six soon
processed_grid_data/s18_sgwu7p.npy,s18,sgwu7p,set green with u seven please
processed_grid_data/s18_sgwu8a.npy,s18,sgwu8a,set green with u eight again
processed_grid_data/s18_sraf7n.npy,s18,sraf7n,set red at f seven now
processed_grid_data/s18_sraf8s.npy,s18,sraf8s,set red at f eight soon
processed_grid_data/s18_sraf9p.npy,s18,sraf9p,set red at f nine please
processed_grid_data/s18_sragza.npy,s18,sragza,set red at g zero again
processed_grid_data/s18_sram1n.npy,s18,sram1n,set red at m one now
processed_grid_data/s18_sram2s.npy,s18,sram2s,set red at m two soon
processed_grid_data/s18_sram3p.npy,s18,sram3p,set red at m three please
processed_grid_data/s18_sram4a.npy,s18,sram4a,set red at m four again
processed_grid_data/s18_sras5n.npy,s18,sras5n,set red at s five now
processed_grid_data/s18_sras6s.npy,s18,sras6s,set red at s six soon
processed_grid_data/s18_sras7p.npy,s18,sras7p,set red at s seven please
processed_grid_data/s18_sras8a.npy,s18,sras8a,set red at s eight again
processed_grid_data/s18_sraz9n.npy,s18,sraz9n,set red at z nine now
processed_grid_data/s18_srbaza.npy,s18,srbaza,set red by a zero again
processed_grid_data/s18_srbg1n.npy,s18,srbg1n,set red by g one now
processed_grid_data/s18_srbg2s.npy,s18,srbg2s,set red by g two soon
processed_grid_data/s18_srbg3p.npy,s18,srbg3p,set red by g three please
processed_grid_data/s18_srbg4a.npy,s18,srbg4a,set red by g four again
processed_grid_data/s18_srbm5n.npy,s18,srbm5n,set red by m five now
processed_grid_data/s18_srbm6s.npy,s18,srbm6s,set red by m six soon
processed_grid_data/s18_srbm7p.npy,s18,srbm7p,set red by m seven please
processed_grid_data/s18_srbm8a.npy,s18,srbm8a,set red by m eight again
processed_grid_data/s18_srbs9n.npy,s18,srbs9n,set red by s nine now
processed_grid_data/s18_srbt1p.npy,s18,srbt1p,set red by t one please
processed_grid_data/s18_srbt2a.npy,s18,srbt2a,set red by t two again
processed_grid_data/s18_srbtzs.npy,s18,srbtzs,set red by t zero soon
processed_grid_data/s18_srif3n.npy,s18,srif3n,set red in f three now
processed_grid_data/s18_srif4s.npy,s18,srif4s,set red in f four soon
processed_grid_data/s18_srif5p.npy,s18,srif5p,set red in f five please
processed_grid_data/s18_srif6a.npy,s18,srif6a,set red in f six again
processed_grid_data/s18_sril7n.npy,s18,sril7n,set red in l seven now
processed_grid_data/s18_sril8s.npy,s18,sril8s,set red in l eight soon
processed_grid_data/s18_sril9p.npy,s18,sril9p,set red in l nine please
processed_grid_data/s18_srimza.npy,s18,srimza,set red in m zero again
processed_grid_data/s18_sris1n.npy,s18,sris1n,set red in s one now
processed_grid_data/s18_sris2s.npy,s18,sris2s,set red in s two soon
processed_grid_data/s18_sris3p.npy,s18,sris3p,set red in s three please
processed_grid_data/s18_sris4a.npy,s18,sris4a,set red in s four again
processed_grid_data/s18_sriz5n.npy,s18,sriz5n,set red in z five now
processed_grid_data/s18_sriz6s.npy,s18,sriz6s,set red in z six soon
processed_grid_data/s18_sriz7p.npy,s18,sriz7p,set red in z seven please
processed_grid_data/s18_sriz8a.npy,s18,sriz8a,set red in z eight again
processed_grid_data/s18_srwa1n.npy,s18,srwa1n,set red with a one now
processed_grid_data/s18_srwa2s.npy,s18,srwa2s,set red with a two soon
processed_grid_data/s18_srwa3p.npy,s18,srwa3p,set red with a three please
processed_grid_data/s18_srwa4a.npy,s18,srwa4a,set red with a four again
processed_grid_data/s18_srwg5n.npy,s18,srwg5n,set red with g five now
processed_grid_data/s18_srwg6s.npy,s18,srwg6s,set red with g six soon
processed_grid_data/s18_srwg7p.npy,s18,srwg7p,set red with g seven please
processed_grid_data/s18_srwg8a.npy,s18,srwg8a,set red with g eight again
processed_grid_data/s18_srwm9n.npy,s18,srwm9n,set red with m nine now
processed_grid_data/s18_srwn1p.npy,s18,srwn1p,set red with n one please
processed_grid_data/s18_srwn2a.npy,s18,srwn2a,set red with n two again
processed_grid_data/s18_srwnzs.npy,s18,srwnzs,set red with n zero soon
processed_grid_data/s18_srwt3n.npy,s18,srwt3n,set red with t three now
processed_grid_data/s18_srwt4s.npy,s18,srwt4s,set red with t four soon
processed_grid_data/s18_srwt5p.npy,s18,srwt5p,set red with t five please
processed_grid_data/s18_srwt6a.npy,s18,srwt6a,set red with t six again
processed_grid_data/s18_swaa1p.npy,s18,swaa1p,set white at a one please
processed_grid_data/s18_swaa2a.npy,s18,swaa2a,set white at a two again
processed_grid_data/s18_swaazs.npy,s18,swaazs,set white at a zero soon
processed_grid_data/s18_swag3n.npy,s18,swag3n,set white at g three now
processed_grid_data/s18_swag4s.npy,s18,swag4s,set white at g four soon
processed_grid_data/s18_swag5p.npy,s18,swag5p,set white at g five please
processed_grid_data/s18_swag6a.npy,s18,swag6a,set white at g six again
processed_grid_data/s18_swam7n.npy,s18,swam7n,set white at m seven now
processed_grid_data/s18_swam8s.npy,s18,swam8s,set white at m eight soon
processed_grid_data/s18_swam9p.npy,s18,swam9p,set white at m nine please
processed_grid_data/s18_swanza.npy,s18,swanza,set white at n zero again
processed_grid_data/s18_swat1n.npy,s18,swat1n,set white at t one now
processed_grid_data/s18_swat2s.npy,s18,swat2s,set white at t two soon
processed_grid_data/s18_swat3p.npy,s18,swat3p,set white at t three please
processed_grid_data/s18_swat4a.npy,s18,swat4a,set white at t four again
processed_grid_data/s18_swba3n.npy,s18,swba3n,set white by a three now
processed_grid_data/s18_swba4s.npy,s18,swba4s,set white by a four soon
processed_grid_data/s18_swba5p.npy,s18,swba5p,set white by a five please
processed_grid_data/s18_swba6a.npy,s18,swba6a,set white by a six again
processed_grid_data/s18_swbg7n.npy,s18,swbg7n,set white by g seven now
processed_grid_data/s18_swbg8s.npy,s18,swbg8s,set white by g eight soon
processed_grid_data/s18_swbg9p.npy,s18,swbg9p,set white by g nine please
processed_grid_data/s18_swbhza.npy,s18,swbhza,set white by h zero again
processed_grid_data/s18_swbn1n.npy,s18,swbn1n,set white by n one now
processed_grid_data/s18_swbn2s.npy,s18,swbn2s,set white by n two soon
processed_grid_data/s18_swbn3p.npy,s18,swbn3p,set white by n three please
processed_grid_data/s18_swbn4a.npy,s18,swbn4a,set white by n four again
